	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	Subtype
TCGA-AC-A8OQ-01	-43.46763354158612	14.112037305471906	5.23162812330896	-6.102842374291166	-13.51180822051155	-0.8979572387872121	3.7148395558351432	-1.8716395084619681	-3.5220959720682945	4.220074060073475	BRCA_Basal
TCGA-AC-A8OR-01	23.10033321362287	-30.285947906907317	16.600587793719846	3.4789342040671474	-15.0359636510528	5.244815541473549	-7.6334958345845045	7.5031269354786625	13.983770268678425	-5.81039155469862	BRCA_LumA
TCGA-AC-A8OS-01	12.260310984834671	33.58923218644269	5.440239815234771	4.024524000191688	-3.945431729363532	12.939668347389174	0.8610090637202893	-13.906890763308802	-5.017466991726651	-5.914621174591042	BRCA_LumA
TCGA-AN-A03X-01	10.416185705348092	-30.95947977432622	-15.672390673016482	16.358902107756325	14.891164920944298	-16.510718327487094	-4.271948135893697	13.038887123089399	-12.923998289148154	-0.2587221815457941	BRCA_LumA
TCGA-AN-A03Y-01	8.420632889439467	-8.71282442239776	-8.066972384294461	-11.786300110861877	-5.830176717525733	10.611148751754309	1.8528217765578259	6.709318400787961	-12.312635586702672	-0.10300672823266228	BRCA_LumB
TCGA-AN-A041-01	15.147335532571027	-7.149794181295697	2.1480257311190734	-14.130694331373963	7.525828178011762	-14.570565342378725	-0.018243411563159048	-8.636265191162993	-1.8232198213058834	8.427069964959008	BRCA_LumA
TCGA-AN-A046-01	7.594544410415721	-5.7784269675447115	-11.23050232382609	-8.65188496599363	5.708954448271176	15.509745188612516	-5.312626645934822	12.593493431439576	-10.945280557262278	-7.753855101359634	BRCA_LumA
TCGA-AN-A049-01	14.62043751824854	-0.8738806616633724	-6.891348820938757	2.027215686912356	-0.41645857097664885	-2.4408887598198645	-3.1051266816490184	9.489698499255603	-0.23268351737354118	-4.859815779042019	BRCA_LumA
TCGA-AN-A04A-01	0.7992236500580144	-14.953798412024812	-8.826188712720183	9.877165716745262	10.402289039138607	-25.978404584759016	-4.2217702578529	2.1061113440507664	4.929263709253077	4.913257266078928	BRCA_LumA
TCGA-AN-A04C-01	-18.869477544923125	-23.98948611350555	-9.421242743820182	-0.41963116507681947	9.382434131432948	13.605649611403894	5.485470076424329	-21.677109436363157	-0.6096784762101126	-0.7318914539389444	BRCA_Her2
TCGA-AN-A04D-01	-28.736249277023116	-33.79073393485883	30.18876499077127	1.21230202818449	-6.794970109826306	3.475635589069258	-1.7200913895031968	-13.732255778499685	-0.7160180896149743	-0.1993905437111431	BRCA_Basal
TCGA-AN-A0AJ-01	-6.593497151565859	-2.527589698471575	-17.9789963230541	-15.910871611375605	8.331127615022758	1.8921155810635764	9.80359160317837	6.470688935537464	-3.6701328822793973	-2.74873477827863	BRCA_LumB
TCGA-AN-A0AK-01	-5.781358051818407	-34.12753378660338	-25.74886856597188	-13.46927788503329	4.846483960963303	-13.538458862651217	-3.0773398788712374	-9.401894328678395	2.2155258271364877	-2.238098019873408	BRCA_LumB
TCGA-AN-A0AL-01	-45.35653915034533	-3.761765130938162	-9.681678189865387	5.067997264082272	7.817478081188052	-5.0133822542960305	-11.416977561420582	0.2942868382709806	1.747321876405912	8.85237438807533	BRCA_Basal
TCGA-AN-A0AM-01	-16.611008088621404	-9.15841807642306	-6.594386112478863	0.27587467335700755	4.677203764541763	-1.2217806761263323	10.727018992333576	6.963009641364422	9.37202758039252	0.41901191330208015	BRCA_LumB
TCGA-AN-A0AR-01	-32.591466488666626	-29.382068346847788	25.387031148334327	5.212610853147707	-5.088630340562622	2.5621828204487853	2.5881103933776792	-12.23206442712958	-0.44455675315164506	-5.46134086085805	BRCA_Basal
TCGA-AN-A0AS-01	1.3041031951548112	-24.13400411116287	8.2059929314122	2.7288886200463893	19.51560667017018	6.175562932717469	3.2394029115466454	14.975087563846682	-13.040251971454971	-5.5225034895612675	BRCA_LumA
TCGA-AN-A0AT-01	-46.94954015074247	-7.299611255316506	18.099269191505496	-5.286434490358659	-7.9292635236347015	-5.167188222814536	-3.2666441023176445	7.464733303208873	3.3976063048992486	5.56998322461192	BRCA_Basal
TCGA-AN-A0FD-01	2.732473807063823	-15.164145259856399	-17.64530105709894	4.505881100603374	3.5266498701527396	-15.538424217284495	-5.89660385463871	11.099150054882436	0.6353350676587215	12.726591069396969	BRCA_LumA
TCGA-AN-A0FF-01	21.239923257247774	11.195034043146016	-7.483313277618637	-11.066305209612144	-7.993593607582794	1.4994172221623496	-1.214796627036043	4.118291667548768	5.3607899720507	-0.7111171935540127	BRCA_LumB
TCGA-AN-A0FJ-01	-36.529492433016	-14.329371605344948	27.237989739211798	2.119094348694529	1.1873892622860087	-5.343293450355534	-5.709488849893637	4.182678241609889	0.3920790838222104	-3.15603315295785	BRCA_Basal
TCGA-AN-A0FK-01	17.048004588342966	-25.255903767689404	-12.652963125478347	5.840706905670124	3.8785659701524757	9.082949263253505	-16.7678796891821	3.243012583240303	14.148126617201129	4.31220455168098	BRCA_LumA
TCGA-AN-A0FL-01	-29.619160073294005	-45.50258226532624	12.237913875084823	9.733866630018529	1.738677946527536	7.529193879225373	-16.87621054773684	-12.305646679564266	-6.182943526943778	2.231200418255533	BRCA_Basal
TCGA-AN-A0FN-01	-1.9768504072224935	24.773856596026473	-19.91564498084013	8.340850053418029	8.22866861053935	-2.529206288244451	-14.409396200811198	12.298349197655794	-11.547732463542973	-4.693833624088258	BRCA_LumA
TCGA-AN-A0FS-01	20.85371391244989	12.888311678161527	10.651372726892353	19.600791510707452	0.28335173607823577	-5.908130826509941	-14.860702233055628	-10.486876772100837	-4.290114150968608	4.03822605538845	BRCA_LumA
TCGA-AN-A0FT-01	5.334134567132672	-41.61622162181041	-14.699404260539659	6.882517057379052	1.1482138943219757	4.903925452230852	7.629368508744974	-6.088698553106578	-15.254761747716504	-11.02082234956248	BRCA_LumA
TCGA-AN-A0FV-01	5.005563416250702	-28.454888217841173	2.280517742692099	6.85470759036265	25.696817049678025	-10.318989881750596	14.094451803802027	-16.753061210599633	10.078098231956227	-9.684183566823398	BRCA_Her2
TCGA-AN-A0FW-01	11.289082232894708	-7.376615279102997	-10.039452706861859	-2.611297957222165	-0.9599894534567229	-9.96520390766601	-11.88886271801699	-8.953087785886487	-2.525989148784746	-6.818627859563364	BRCA_LumA
TCGA-AN-A0FX-01	-30.97591842452182	7.78362116232251	33.35932919051264	11.906587884586742	-6.733073277857191	-13.147752488518542	2.808269702633856	-1.345859856221872	1.0347713834858698	2.088961268033551	BRCA_Basal
TCGA-AN-A0FY-01	14.123895803028752	-6.868285145365321	16.28945459080412	-8.288755737622466	-4.672216522015819	-9.57766139879052	15.420448290748043	9.266125596180895	-11.934263275209661	-5.735799838468597	BRCA_LumB
TCGA-AN-A0FZ-01	20.24393387969026	-25.392891275416105	7.2517156974112345	-7.445821142846862	4.814854517758717	-7.90256036365226	4.958694875531236	-9.4374987733706	-7.97149797433282	-2.5563152439984846	BRCA_LumA
TCGA-AN-A0XL-01	20.038857778842484	11.605946663010176	10.578661680543181	10.59823867316172	-0.0712594827045291	-1.5241914438509576	-3.892854002345829	-10.481095776222805	-14.306915255687082	-11.528887226939089	BRCA_LumA
TCGA-AN-A0XN-01	-0.09288625048456801	-8.994326863489313	6.886856384139399	2.9656812292952814	22.428562599945796	-6.862853358360676	2.0284809598008833	21.725281509518222	-10.999125534568288	-1.8097807673320951	BRCA_LumA
TCGA-AN-A0XO-01	17.00241029102745	-12.754419727148086	15.875504856724595	17.84950978725781	17.300237575502695	1.6355318139445087	8.898753890985773	6.695423723492024	0.9942487626867108	3.324439682632814	BRCA_LumA
TCGA-AN-A0XP-01	28.872483606946037	-14.589519371421197	5.187854970621753	-1.6360978432303983	14.241741523184828	17.031402743967767	-10.475181470243797	6.645742262059368	7.366941973352757	3.7984340234541563	BRCA_LumA
TCGA-AN-A0XR-01	31.95391796475269	-17.792190767033876	5.617658354650513	-1.1125056100085056	4.547457697042902	14.84374727784877	8.107057511520786	8.897955420618436	8.185648421657186	5.0674648702596095	BRCA_LumB
TCGA-AN-A0XS-01	6.744738850903276	19.86463177278446	-17.41925299010787	-0.7040430468530606	-3.60054550267612	-0.902594264150207	3.702396868149063	4.028215659034385	-12.916348538204506	12.773086545147029	BRCA_LumA
TCGA-AN-A0XT-01	22.397584360273036	-0.38005769161749015	3.5024916952700096	-2.74081467527857	-12.900184182591252	-5.307506594051459	-12.636256970265778	-12.104278996247135	-7.889162532410477	5.7975245628027405	BRCA_LumA
TCGA-AN-A0XU-01	-39.893921726466914	7.634146995189745	25.711041226774352	-4.577661198741316	-3.892773772458051	-1.0205413623637565	10.294548040502775	2.169531624673902	13.39323101723239	3.2694720097454733	BRCA_Basal
TCGA-AN-A0XV-01	13.552813138444138	18.483559764679384	-4.462852276338108	-0.9649527319284155	-0.16400335834989133	1.6471673641298996	-3.733961965289984	-0.01180018384886865	-0.39015057168046147	3.8925645783939595	BRCA_LumA
TCGA-AN-A0XW-01	0.3274060043049415	15.39220233373549	-11.882093503382585	-3.1559432571453994	10.426785820786398	-7.176902586333631	-0.26357237038777226	12.863217967680596	7.783177192656875	6.036842196009727	BRCA_LumA
TCGA-AO-A03L-01	2.6984406704347217	8.199740391071654	-13.721435438425848	-2.239427627586754	8.833136775067343	-11.084292963263657	3.9833653358764565	-6.279556400733378	5.540338437533229	2.7432606772032058	BRCA_LumA
TCGA-AO-A03M-01	-9.558221769530626	8.95431384745234	-19.55606563759534	-3.3687556360024997	0.034734006953258276	-11.077232607319415	3.715794198010735	0.12452465483774056	4.503614177354867	-3.9740983136124575	BRCA_LumA
TCGA-AO-A03N-01	1.671994258008325	-47.93759425383234	-14.891385402725314	16.36703156344889	19.126898215821438	12.493998728606869	-3.0762935820555866	-4.656198990521521	-6.373946803215801	-2.652713040091114	BRCA_LumB
TCGA-AO-A03O-01	-5.672979571679976	-4.020427746716884	-19.28803717717188	-10.868750260573828	-1.1959777714065656	2.7730025246341645	5.730190788820251	3.2977618167595315	-0.7294812997921328	-2.4469016245007476	BRCA_LumB
TCGA-AO-A03P-01	5.108946869011894	-28.558568558076182	-8.836252043895627	-11.946586073103703	-7.328272113417872	-7.805474856188868	-7.896201830252494	1.9286743650737856	-5.495380724367347	13.275378772953404	BRCA_LumB
TCGA-AO-A03R-01	-5.925898388848558	-12.764529045226226	-13.903791140447014	3.1056445700921556	-14.01689192374934	2.638931909953624	-17.47992436085879	-4.502425116790158	-7.934264119892964	0.4802457022113034	BRCA_Normal
TCGA-AO-A03T-01	3.005574560318061	-29.602032830934473	-7.516188632893515	9.888457117353672	-19.73207444585456	-8.145151199861886	-6.127009410312604	-4.382136656160762	-1.6919227459090547	-7.235579769677681	BRCA_Normal
TCGA-AO-A03U-01	-27.71660619918858	-0.324470826770853	4.77999301226165	12.67394440443639	9.19937417821026	-0.45791289681539077	-23.09826960440671	1.1765206244831783	-3.4802514827908624	1.5238381172526179	BRCA_Normal
TCGA-AO-A03V-01	13.944133818148787	7.35032500784273	-0.08823735606076563	4.340800234660564	-2.049791387037882	-10.991878550337686	5.392840419075998	-9.054592052079435	5.014538064287709	-2.832104511382722	BRCA_LumA
TCGA-AO-A0J2-01	-22.347988869091626	-19.63814995356768	-10.738143204288768	2.144755883948899	15.315514494402386	10.667371934792383	7.782997024816043	-6.268259894864184	7.756542287739109	-7.536320523342404	BRCA_Her2
TCGA-AO-A0J3-01	18.895778928369488	-37.98941999611707	-2.2137489880365537	-19.334427512860206	-16.535214231619438	-14.09325798371912	-6.797852178366714	-7.858917109235521	-1.812067721186966	-2.163431480671732	BRCA_LumB
TCGA-AO-A0J4-01	-50.89822084804458	14.428187906936227	14.56915661080501	-4.381068737237049	-9.152375291141471	-5.772693274472857	1.2640316261027216	10.65047562770348	7.030179276098108	7.8342675162856645	BRCA_Basal
TCGA-AO-A0J5-01	10.855504320244224	2.762406822205226	-0.4720384011948299	-3.196161358152759	9.99275344862654	-17.414226288921643	-8.156632212582704	-8.621690419958108	-15.830842486881425	-0.2807533456558688	BRCA_LumA
TCGA-AO-A0J6-01	-47.928235193042134	-21.356044930434994	9.441447303521919	-0.11287662993915387	-3.7604228170441627	2.6842030502889505	-2.2358019250147674	11.876711499657912	8.756768439613104	-4.28892279098566	BRCA_Basal
TCGA-AO-A0J7-01	22.20404580961343	-28.923940546637954	-3.8976556751917544	0.7600514010636005	-7.510951220493777	-3.3081432425277133	-3.0700561876961534	5.829722024125137	6.169420859733563	2.586472940454659	BRCA_LumB
TCGA-AO-A0J8-01	15.989464716115153	0.8492219210303745	-8.016644524001077	6.318558491131415	7.391197313795457	11.151144931995901	0.07312825691676947	14.75258160392848	6.33354164542258	-4.236682270438937	BRCA_LumA
TCGA-AO-A0J9-01	-0.435304555290996	-10.981180621155165	-8.696621000549731	10.295307681497231	-4.017022948232165	5.707595314376141	-10.574090102114425	3.1851544098255746	-23.43777390824504	-11.313164891199584	BRCA_LumA
TCGA-AO-A0JA-01	5.6203335898003415	13.450162583112906	-7.312350149622435	3.5032015896383784	10.352206418865809	-8.830599232195834	1.299180253614855	-7.135400726211425	3.289996836337768	5.233238209859361	BRCA_LumA
TCGA-AO-A0JB-01	-15.45511109706987	-43.26374404340732	-14.972210492171417	16.72437076734351	-6.591038219651917	12.743699333388385	-11.624954280132945	-13.36079920198884	-16.459843772588734	5.300284434630708	BRCA_Normal
TCGA-AO-A0JC-01	-18.123312154665175	40.86660118965378	-18.83164801631151	-24.168192637715613	-18.60104534375973	12.875291171489822	-10.260575588062348	1.5471900036066013	-10.730249816895249	-11.431520630620676	BRCA_LumA
TCGA-AO-A0JD-01	-5.110734022499596	-8.809520595860958	-3.59938046777293	-1.8893947749214453	8.700184055911976	0.537387918141273	-3.115456499289356	-2.2565350812779794	4.843568793004882	-3.909985296753889	BRCA_LumB
TCGA-AO-A0JE-01	-15.692723664124403	8.816279163096315	-17.441483110210097	-1.0072949263404163	21.973251711540595	6.595715654844888	7.506089113824389	-1.3696739407753844	7.0901837785616175	0.26321916634065595	BRCA_Her2
TCGA-AO-A0JF-01	13.436657857421507	16.491570870627314	-3.548314893485083	12.646935532251318	15.172931503265572	-1.6815704577454358	-14.429514799197598	6.561845283625406	-4.963864722984515	-14.390577196232755	BRCA_LumA
TCGA-AO-A0JG-01	6.101821848632398	21.20679780326515	-5.332090346380087	-6.772237475343285	-7.946977896781968	-9.418030386570605	-14.11016083059955	-4.068905333769365	1.8572887686342139	-10.1917067219961	BRCA_LumA
TCGA-AO-A0JI-01	22.933054053326337	-7.445290992580546	-5.850114114423328	-11.201074015947665	-19.785006077939858	-16.746112197558883	-7.199434090481725	-8.934221855196848	-0.3421041464581885	0.7037161063937754	BRCA_LumA
TCGA-AO-A0JJ-01	-0.6505444767366603	28.74327763822878	-16.674974361295796	11.00525844399655	-6.617677718220644	-4.230598775034034	-21.900943099667444	-1.856421438238482	7.758801856397969	4.239159703843648	BRCA_LumA
TCGA-AO-A0JM-01	5.776395120062404	-19.624804883234752	-17.216014333236128	5.972665866661536	17.289765744980258	-6.193547277117602	1.1840078430521968	1.673482517520445	-3.277192106801477	-2.9384322148284645	BRCA_LumB
TCGA-AO-A124-01	-46.05706174394636	-12.96849565854354	33.25389162530371	1.307496585805045	-3.521164934984852	2.049379839560596	1.738560161601276	-2.801258016941692	12.12228733056547	1.2482817094498864	BRCA_Basal
TCGA-AO-A125-01	42.86701019543539	-29.567883508982593	21.491639398040142	-6.322710148210249	-10.419220368422767	39.58199870368636	0.20806125022702468	-2.9883866080483448	5.598879227825718	0.20649309498577006	BRCA_LumA
TCGA-AO-A126-01	15.960522471625449	-17.61526856531528	-10.30280226729075	13.848230042062413	-7.38678463573328	0.6297526866829951	-2.8280118624223487	6.152093171827089	-17.796826748259317	-0.564262440144089	BRCA_LumA
TCGA-AO-A128-01	-40.72238703201442	14.81205100963567	-4.008916336794924	-25.36142117735507	-8.196854359239051	15.308160904687073	0.9156754701946865	12.74549050500188	4.248751209593562	-13.71522600331164	BRCA_Basal
TCGA-AO-A129-01	-51.60125205157044	8.300340281745525	8.18879903917221	0.38061329454060105	-11.840688284819922	4.395897629845244	-0.26419916866103116	4.226313256446744	4.313409174255276	5.186279337855756	BRCA_Basal
TCGA-AO-A12A-01	14.992531497551738	33.52502966779396	15.01462010089203	14.05868747171912	-4.523913241100579	5.1127469072285585	1.3979734296590376	3.7540588643288797	7.609270959034249	-0.9031224935591352	BRCA_LumA
TCGA-AO-A12B-01	17.98387186728775	-34.314713153037175	-12.080278002223874	3.5807365735586933	-16.315513643442426	3.505983641722276	-21.617426848812368	4.70830712827265	19.104888029253036	-3.929089614670283	BRCA_LumA
TCGA-AO-A12D-01	-25.061867817703064	12.52862662490177	-13.75758600439715	-9.609702135423795	23.24625961261873	9.765566578936015	3.2782934039990193	-10.781062103837256	12.260111303865509	5.620888765705514	BRCA_Her2
TCGA-AO-A12E-01	14.44152985449701	9.77631454709517	5.8725075135562115	10.333245465972933	-6.639366433380996	-2.686550338648925	-5.018001962700663	-14.258371398395107	0.8335428653014948	-1.7783055362236964	BRCA_LumA
TCGA-AO-A12F-01	-26.663091611166568	-14.592458063302944	30.26955952308514	5.187604770710071	-1.8018341081102816	-1.5596308721602319	-4.355042181091519	-10.637144260394308	-15.207608604476542	-3.819062380235474	BRCA_Basal
TCGA-AO-A12G-01	3.0304495505925475	-22.933584206359964	-17.403624899762608	14.596615828645636	2.501336699839826	-1.2705565998859227	-14.259965194128037	-5.179519123098515	-8.879325725901575	6.641555277380144	BRCA_LumA
TCGA-AO-A12H-01	27.453007633449225	-36.357433513771745	2.535201906130221	-4.393753867507011	-11.979751726904432	-4.753789201880704	-15.417984780318006	-0.44200792770126585	4.943023169903693	-5.44393290461907	BRCA_LumA
TCGA-AO-A1KO-01	-12.080658716450353	17.317404727918024	20.560307588090666	17.321541802950833	-1.0008621595940705	-2.4874220731973895	-29.372527127267123	-20.145900464367383	2.1913725373064845	7.05332482171035	BRCA_Normal
TCGA-AO-A1KP-01	32.396798539208554	-16.932080630263865	20.877287755322815	-10.860066599655417	-7.201994354728709	3.153001009411714	8.470283543082147	-2.7616717210446615	-16.19690965736325	7.535763984586268	BRCA_LumB
TCGA-AO-A1KR-01	-37.795516921842314	-35.14433018972258	4.461237647285253	11.702155170108366	-9.448032128617397	13.056420132415687	-1.5960227152892954	-7.438939788766358	-6.61483992580604	-3.655931270557247	BRCA_Basal
TCGA-AO-A1KS-01	16.42730905154558	9.176016507756934	14.825592419238452	-16.699176067052893	8.889786397513438	-4.864901815425905	-2.1179550940718417	-3.7310609537308044	-6.90660909312174	-12.823510295715257	BRCA_LumB
TCGA-AO-A1KT-01	8.855260297909014	-12.734304068465763	-2.0587608072909758	4.3130454517169765	3.727707571908503	-9.6578533939447	10.925180771784838	6.06894250649132	-6.366418390930642	5.675047447853165	BRCA_LumB
TCGA-AQ-A04H-01	19.816922378108174	-13.380349536137157	-0.4090893387075506	-19.3089850358407	-4.616928114977276	-11.160289868970537	-4.984730685215925	-7.400613442734016	-3.9265699854106675	-2.638013879701136	BRCA_LumB
TCGA-AQ-A04J-01	-42.607980691193475	24.268051359410272	17.464056124918688	-1.1726521785122836	-5.907445975957738	2.84360627754356	-4.565151763985448	-2.8698440903457025	3.5414769404035806	-1.6553888843875901	BRCA_Basal
TCGA-AQ-A0Y5-01	12.447883607527439	-20.914434904375945	9.75294479598783	4.948370016570011	24.758523621618423	-12.474682859532628	11.648528752437983	0.4967771077175925	-0.2949696580057782	-12.069590994853066	BRCA_LumA
TCGA-AQ-A1H2-01	24.500809102994356	-28.97610191754567	-0.9246920461632199	0.5900326581587974	-6.108653953726452	5.424260371807045	0.7633433133502033	15.774083658071508	5.77437196019409	-8.358452470500657	BRCA_LumA
TCGA-AQ-A1H3-01	15.540099208809304	24.89032751267029	1.6018722677929111	4.716962441653257	2.7037335082279137	0.42620516162454913	-1.2182365874659304	8.51863884180844	4.466452386456474	-4.89659330312283	BRCA_LumA
TCGA-AQ-A7U7-01	5.76708519180534	47.42561982512726	-3.20625425817154	-12.869633601566504	-12.17273159797109	8.982156309540034	8.971943762644038	7.145288931356775	-1.1634330613814	-4.9942015038838345	BRCA_LumA
TCGA-AR-A0TP-01	-24.42865557517638	-24.069529309611767	54.48717705489921	4.447724148851486	-2.4637922304165256	-2.9731451910365023	-3.224589327891851	-3.8214868293466284	-1.8667047785778248	-5.969777528203856	BRCA_Basal
TCGA-AR-A0TQ-01	-1.4574164787611543	9.853568501360073	-14.322170371610557	-20.83029030380121	-6.9625447634165445	-14.828131537642648	2.578260701741781	-6.534721553711967	-3.9250768465210317	-4.183093543722799	BRCA_LumB
TCGA-AR-A0TR-01	30.34559031496286	4.742888055390194	-3.278056467915029	-22.388774908577467	-17.78743642149846	19.62496773757634	-11.957461262951002	-6.285473459748309	15.633945890437092	6.695003202778485	BRCA_LumA
TCGA-AR-A0TS-01	-42.57520980319406	36.08815511289844	14.639794425269093	-15.295934429036667	-11.321544150180866	-4.045443111805116	1.6170314042453051	2.0333491043293628	4.017260104893129	-6.066082042928988	BRCA_Basal
TCGA-AR-A0TT-01	-14.70783554793222	20.365665573583804	-26.09085554262106	-27.488959026160035	-2.531613967329948	-1.170038612573639	2.0997423654936345	0.7684708896802804	-4.9201350876276155	-1.4307609945934454	BRCA_LumB
TCGA-AR-A0TV-01	2.027105393713598	-12.661990947558467	-20.372161295264608	-22.006750206031715	-19.902293806111384	1.3825297371068255	-2.715851201188983	11.538637117944628	5.545147257381321	3.1189003767871637	BRCA_LumB
TCGA-AR-A0TW-01	-9.38847038819044	-20.468976016538004	-32.71549186220661	-16.890430647727584	4.323794862384251	-9.318231443653964	-9.522497744147696	3.0226178825051413	1.56703239578924	10.169063156580755	BRCA_LumA
TCGA-AR-A0TX-01	-9.15950826598974	19.66708136947033	-18.412806694571085	-10.417212437171473	13.808916718936498	0.7260000382594215	5.110982876543919	-11.277655222221528	0.5136484446863243	-17.028825236616125	BRCA_Her2
TCGA-AR-A0TY-01	-0.3650298565727955	-20.92240830671343	-9.014146446643585	-12.144178967001093	-0.30973203253366927	-14.328995171931359	1.427517252448869	-19.44566535760755	-1.524915527259836	7.498605182838185	BRCA_LumB
TCGA-AR-A0TZ-01	32.737950294932226	-5.213747882005115	16.12515933631606	-16.41146280280305	0.7342127657458744	-11.162126648728988	5.117850861329658	1.112526468467665	-7.6651679302997	-5.260909075816063	BRCA_LumA
TCGA-AR-A0U0-01	-50.093404760993025	-2.8780572363046906	-5.297615324073386	-13.858032952618744	2.258902869093238	5.338060915391213	-2.6353777520307524	6.958409819380701	8.430977667426799	5.167006412430978	BRCA_Basal
TCGA-AR-A0U2-01	9.111382016692936	-3.1965581716830274	2.8741895065430585	-33.51438334414536	2.5168429112066253	-22.074735404134614	8.512235688095165	-11.167524695045655	12.498924125316467	-23.309428352116125	BRCA_LumB
TCGA-AR-A0U3-01	19.62632708283289	-0.9662943042505501	3.390392858940419	-10.03483835765035	3.2545542409908994	-2.5788953644881487	2.1574483669382136	-2.7872846553765562	12.012290677302738	-9.283640971662562	BRCA_LumA
TCGA-AR-A0U4-01	-42.15819284617587	-0.7591160205675976	13.240692911185361	-10.403070480644985	1.674081172058205	3.1670524086786407	-11.76364919667649	12.79540813064709	0.24368344409294465	-6.023356801047584	BRCA_Basal
TCGA-AR-A1AH-01	-28.462143657649705	-20.926572014115173	31.703349253383326	-1.9049492094713996	4.124707596138338	6.063466751601923	-1.8695337493819697	-6.961796593156709	-6.5541544196085635	-1.9384862861132752	BRCA_Basal
TCGA-AR-A1AI-01	-55.8214100941172	0.5651289274549866	1.2260328744577487	-18.994014240868328	-3.2742389192289125	9.029819653458041	-11.528789103185082	3.612694805757687	5.631261225987101	9.195604591218157	BRCA_Basal
TCGA-AR-A1AJ-01	-45.1167937965487	28.310301440081584	3.24199670219254	-11.977781171719979	-3.82181550530743	3.437820018091229	-3.017196983239308	8.083878950357084	-1.789330286745961	-14.344360346198766	BRCA_Basal
TCGA-AR-A1AK-01	13.440115120683348	30.20837387561881	7.5155977575095445	0.25799834030387186	-13.957475982464272	-2.6199081057273794	1.2834701999101918	8.4314860136476	5.1177209600712885	-7.509027858448594	BRCA_LumA
TCGA-AR-A1AL-01	16.837646011342475	39.93660950812306	16.680732832998	11.487214911590177	-0.13892793107714424	2.876196473453553	-7.340149240438558	-7.035415944748809	-0.2338809356887021	-1.956115566225216	BRCA_LumA
TCGA-AR-A1AN-01	9.871104866137431	-6.427318587449208	-6.088257098184191	13.884298299811622	10.829900010485217	-3.7532426807193886	-13.33964796072936	7.090739860909517	-6.042279722886844	-11.644776288981612	BRCA_LumA
TCGA-AR-A1AO-01	-31.5307272886036	23.801758035158006	-7.556739041181163	8.517905862485295	6.9281625157565605	-6.017887030266659	-5.14925756810337	-0.849558906943707	0.8704241780267475	-11.032838620087793	BRCA_Normal
TCGA-AR-A1AP-01	8.23036192763383	7.507860408924963	2.4312782167125513	6.006365075789902	4.786586873089552	-0.5639126997763427	7.628432762507817	8.752992203885736	4.348895830702741	-9.37990699345789	BRCA_LumA
TCGA-AR-A1AQ-01	-57.612307496904634	-4.864045790227367	-9.195749570383182	-5.142904453032111	-4.711965264792371	1.5143073533389648	-9.43978191496385	7.16034738882176	4.747011245269196	8.55406270217132	BRCA_Basal
TCGA-AR-A1AR-01	-34.404927205018446	7.494720171553677	12.295501213429727	-13.997191929893138	6.3378564976330765	4.072953962673903	-15.574580798811926	9.061220301608923	-13.843030079367736	-16.655341076462392	BRCA_Basal
TCGA-AR-A1AS-01	16.415576406297077	-32.71874854663332	-0.23622424214934937	14.818022805536568	16.918367655855057	10.673343337733048	5.845316523846528	9.14301724539239	7.381156567804725	5.7548037189080175	BRCA_LumA
TCGA-AR-A1AU-01	12.661519376878166	16.942138722160145	12.530260186962838	8.058108072069368	-7.977928038134166	-19.757644604979554	3.285537179211741	-5.085770060854809	-0.11396146655602596	2.977034062515628	BRCA_LumA
TCGA-AR-A1AW-01	-16.30722493109955	26.80097944844065	-21.52604120576063	-30.98851274804373	-8.803272985998996	9.347627591605328	-5.945706828700721	4.518872152195928	-9.08021892875827	0.1694324382085144	BRCA_LumB
TCGA-AR-A1AX-01	-3.6011751294891594	40.65194161885087	-7.942168995232379	-10.782660234225107	-1.3618791044620715	4.187430378580313	3.955590326243551	1.6702169576231358	3.192171043153307	-3.3992802431830405	BRCA_LumA
TCGA-AR-A1AY-01	-32.38240897457893	-6.9035068024445465	42.0498484371856	-1.034352844654172	6.831904572856715	-5.640777057177648	-1.85279551657362	3.974066287191407	-0.262169350887756	-0.5013631851027464	BRCA_Basal
TCGA-AR-A24H-01	13.515280383282342	1.2429260032912322	5.418710665639219	-28.785570915257253	-3.093008013195868	2.558291113705791	11.398587138397055	-1.0972769545971726	-1.7500274682313848	-12.782426070948476	BRCA_LumB
TCGA-AR-A24K-01	26.26409136872693	-11.865892730219583	15.609212264456511	-12.963647952617974	6.179819752193061	15.460297252732891	-0.33545287798097284	9.391348961215984	-1.8319857330627807	13.84752495136268	BRCA_LumB
TCGA-AR-A24L-01	20.384092689938722	1.9841386606884008	7.973945111975687	-2.0306203470089494	2.1052455747621326	-29.41282041384725	-6.150106310845485	5.162706890249696	3.052016868867051	7.786634252854642	BRCA_LumA
TCGA-AR-A24M-01	17.837921107126093	6.852211512183208	5.643950928749877	15.100533145893461	19.528072750904975	-3.1863314334786694	-17.77275914572847	1.111617580535292	13.67785005058558	13.99374300793197	BRCA_LumA
TCGA-AR-A24N-01	16.632242140863106	2.5468076853246147	0.2157425038343014	-8.758930600906687	6.361103768035589	11.404397540366174	5.975578133456272	13.948103971638842	-0.2110592081053911	12.174772132477196	BRCA_LumB
